customer_id,region,acquisition_channel,application_date,verification_status,activation_status,activated_date,age_band,product_type,monthly_transactions,monthly_spend,fraud_flag,fraud_amount,complaint_flag,login_days_30,retention_risk
CUST00212,Northeast,Branch Referral,2025-10-27,Verified,Activated,2025-11-02,46-60,Credit Card,28,4691.61,0,0.0,0,27,Low
CUST00213,Northeast,Mobile App,2025-06-18,Verified,Activated,2025-06-28,46-60,Savings Account,16,1154.14,0,0.0,0,25,Medium
CUST00214,West,Mobile App,2025-05-15,Verified,Activated,2025-05-21,46-60,Credit Card,18,3232.14,0,0.0,1,8,Medium
CUST00215,South,Website,2025-12-16,Verified,Activated,2025-12-22,36-45,Savings Account,10,1324.15,0,0.0,0,9,Medium
CUST00216,Midwest,Mobile App,2025-12-21,Verified,Not Activated,,36-45,Checking Account,1,173.19,1,992.12,0,2,Low
CUST00217,South,Paid Media,2025-10-25,Verified,Activated,2025-11-01,36-45,Checking Account,21,3309.48,0,0.0,1,10,Low
CUST00218,West,Website,2025-08-22,Verified,Activated,2025-08-30,36-45,Checking Account,4,227.49,0,0.0,0,28,Low
CUST00219,Midwest,Website,2025-05-09,Verified,Not Activated,,26-35,Savings Account,0,223.28,0,0.0,0,6,High
CUST00220,Northeast,Website,2025-04-18,Verified,Activated,2025-04-24,60+,Credit Card,13,3791.96,1,590.13,0,25,Medium
CUST00221,Midwest,Paid Media,2025-03-26,Verified,Activated,2025-03-28,36-45,Credit Card,14,1067.66,0,0.0,0,28,Medium
CUST00222,West,Mobile App,2025-11-26,Verified,Activated,2025-11-30,36-45,Credit Card,10,1513.91,0,0.0,0,20,Medium
CUST00223,South,Website,2025-07-01,Verified,Not Activated,,26-35,Checking Account,1,179.16,0,0.0,0,1,High
CUST00224,West,Paid Media,2025-04-07,Dropped,Not Activated,,36-45,Credit Card,1,105.04,0,0.0,0,0,High
CUST00225,Midwest,Branch Referral,2025-06-15,Verified,Activated,2025-06-25,26-35,Savings Account,11,1305.31,0,0.0,0,16,Low
CUST00226,South,Website,2025-11-23,Verified,Activated,2025-11-27,26-35,Checking Account,17,2554.82,0,0.0,0,23,Low
CUST00227,West,Paid Media,2025-09-30,Verified,Not Activated,,36-45,Savings Account,1,167.85,0,0.0,0,1,High
CUST00228,West,Partner Network,2025-05-22,Verified,Activated,2025-05-26,18-25,Credit Card,28,4366.59,0,0.0,0,16,Low
CUST00229,South,Website,2025-09-24,Verified,Activated,2025-10-03,26-35,Credit Card,24,1311.56,0,0.0,0,29,Medium
CUST00230,South,Partner Network,2025-12-17,Verified,Not Activated,,36-45,Savings Account,0,88.82,0,0.0,0,2,High
CUST00231,Northeast,Website,2025-09-28,Verified,Activated,2025-09-29,18-25,Credit Card,10,1433.02,0,0.0,0,9,High
CUST00232,South,Mobile App,2025-07-13,Verified,Activated,2025-07-18,18-25,Credit Card,23,1110.74,0,0.0,0,29,Low
CUST00233,South,Paid Media,2025-01-13,Verified,Not Activated,,46-60,Savings Account,2,168.54,0,0.0,0,5,High
CUST00234,Midwest,Mobile App,2025-08-12,Verified,Not Activated,,26-35,Credit Card,0,247.75,0,0.0,0,1,Low
CUST00235,South,Website,2025-11-20,Verified,Activated,2025-11-25,36-45,Checking Account,3,606.28,0,0.0,0,14,Medium
CUST00236,South,Website,2025-03-21,Verified,Activated,2025-03-26,26-35,Credit Card,22,4943.39,0,0.0,0,19,Low
CUST00237,South,Paid Media,2025-08-17,Verified,Activated,2025-08-24,36-45,Credit Card,3,1299.35,0,0.0,0,25,Medium
CUST00238,Northeast,Paid Media,2025-03-09,Verified,Activated,2025-03-15,18-25,Checking Account,8,3023.96,0,0.0,0,24,Medium
CUST00239,Northeast,Partner Network,2025-04-16,Verified,Activated,2025-04-25,46-60,Credit Card,24,3708.14,0,0.0,0,20,Medium
CUST00240,South,Branch Referral,2025-06-18,Verified,Activated,2025-06-20,26-35,Checking Account,23,2221.69,0,0.0,0,24,Low
CUST00241,Northeast,Mobile App,2025-03-18,Verified,Activated,2025-03-22,26-35,Credit Card,24,1672.1,0,0.0,0,18,Low
CUST00242,South,Website,2025-08-30,Verified,Activated,2025-09-04,36-45,Checking Account,12,706.9,0,0.0,0,14,Low
CUST00243,South,Website,2025-12-06,Verified,Activated,2025-12-08,26-35,Savings Account,8,2066.4,0,0.0,1,10,Low
CUST00244,South,Website,2025-03-01,Verified,Not Activated,,26-35,Checking Account,1,31.71,0,0.0,0,0,High
CUST00245,West,Mobile App,2025-08-24,Verified,Activated,2025-08-31,26-35,Credit Card,3,4663.09,0,0.0,0,16,Medium
CUST00246,West,Mobile App,2025-09-01,Verified,Activated,2025-09-08,36-45,Credit Card,15,3400.22,0,0.0,0,19,Low
CUST00247,Northeast,Paid Media,2025-04-04,Verified,Not Activated,,18-25,Credit Card,3,15.0,0,0.0,0,3,Medium
CUST00248,South,Branch Referral,2025-08-03,Verified,Activated,2025-08-11,36-45,Savings Account,14,1675.76,0,0.0,0,22,High
CUST00249,Northeast,Paid Media,2025-01-05,Verified,Activated,2025-01-11,26-35,Savings Account,23,4792.7,0,0.0,0,10,Low
CUST00250,West,Website,2025-10-11,Verified,Activated,2025-10-18,18-25,Savings Account,27,4006.58,0,0.0,0,24,Low
CUST00251,South,Website,2025-08-05,Verified,Activated,2025-08-07,36-45,Savings Account,19,728.09,0,0.0,0,16,Medium
CUST00252,South,Paid Media,2025-10-27,Verified,Activated,2025-11-04,36-45,Credit Card,18,425.13,0,0.0,1,29,Low
CUST00253,South,Paid Media,2025-07-20,Verified,Activated,2025-07-21,26-35,Credit Card,14,3310.06,0,0.0,0,24,Medium
CUST00254,South,Mobile App,2025-02-05,Verified,Activated,2025-02-11,18-25,Checking Account,3,489.58,0,0.0,0,14,High
CUST00255,South,Mobile App,2025-11-21,Verified,Activated,2025-11-26,60+,Checking Account,7,2026.93,0,0.0,0,10,Low
CUST00256,Northeast,Mobile App,2025-07-28,Verified,Not Activated,,36-45,Credit Card,1,63.47,0,0.0,0,0,High
CUST00257,Northeast,Mobile App,2025-09-19,Dropped,Not Activated,,26-35,Checking Account,2,111.85,0,0.0,0,1,High
CUST00258,West,Mobile App,2025-06-18,Verified,Not Activated,,18-25,Credit Card,2,123.88,0,0.0,0,4,Medium
CUST00259,South,Website,2025-07-04,Verified,Activated,2025-07-07,46-60,Savings Account,27,991.52,0,0.0,0,17,Low
CUST00260,West,Paid Media,2025-07-13,Verified,Activated,2025-07-23,46-60,Credit Card,2,1409.77,0,0.0,0,21,Medium
CUST00261,South,Website,2025-04-21,Verified,Not Activated,,26-35,Savings Account,3,218.71,0,0.0,0,3,High
CUST00262,Northeast,Mobile App,2025-12-19,Verified,Not Activated,,26-35,Checking Account,0,239.84,0,0.0,0,1,High
CUST00263,South,Mobile App,2025-07-31,Verified,Not Activated,,26-35,Credit Card,1,164.11,0,0.0,0,1,High
CUST00264,Northeast,Mobile App,2025-02-28,Verified,Activated,2025-03-01,26-35,Savings Account,5,1045.74,0,0.0,0,21,High
CUST00265,Midwest,Partner Network,2025-09-09,Verified,Not Activated,,18-25,Savings Account,2,14.2,0,0.0,0,6,Medium
CUST00266,West,Mobile App,2025-08-06,Verified,Not Activated,,36-45,Credit Card,0,214.61,0,0.0,1,1,Medium
CUST00267,Northeast,Mobile App,2025-08-07,Verified,Not Activated,,18-25,Savings Account,1,245.56,0,0.0,0,2,High
CUST00268,South,Mobile App,2025-01-29,Verified,Not Activated,,18-25,Savings Account,2,168.0,0,0.0,0,3,Low
CUST00269,West,Website,2025-09-05,Dropped,Not Activated,,36-45,Savings Account,3,43.44,0,0.0,0,3,High
CUST00270,Northeast,Mobile App,2025-02-23,Verified,Activated,2025-03-04,18-25,Savings Account,6,2001.46,0,0.0,0,22,Low
CUST00271,South,Partner Network,2025-07-27,Dropped,Not Activated,,36-45,Credit Card,3,0.9,0,0.0,0,7,Medium
CUST00272,South,Paid Media,2025-02-04,Verified,Activated,2025-02-11,18-25,Checking Account,0,1474.88,0,0.0,0,19,High
CUST00273,South,Mobile App,2025-10-24,Verified,Activated,2025-10-28,36-45,Credit Card,14,2252.82,0,0.0,0,16,Low
CUST00274,Northeast,Partner Network,2025-02-06,Verified,Not Activated,,26-35,Savings Account,3,229.79,0,0.0,0,4,High
CUST00275,West,Paid Media,2025-04-19,Verified,Activated,2025-04-23,60+,Checking Account,28,282.82,0,0.0,0,18,Low
CUST00276,Northeast,Mobile App,2025-04-10,Verified,Activated,2025-04-16,18-25,Checking Account,1,1025.02,0,0.0,0,13,Low
CUST00277,South,Branch Referral,2025-12-09,Verified,Activated,2025-12-19,36-45,Checking Account,12,1686.75,0,0.0,0,19,Low
CUST00278,Northeast,Mobile App,2025-01-13,Verified,Activated,2025-01-16,36-45,Checking Account,3,1828.45,0,0.0,0,17,Medium
CUST00279,West,Paid Media,2025-03-28,Verified,Not Activated,,26-35,Checking Account,1,79.79,0,0.0,0,0,Low
CUST00280,Northeast,Mobile App,2025-09-20,Dropped,Not Activated,,18-25,Checking Account,2,154.16,0,0.0,0,4,High
CUST00281,Northeast,Website,2025-11-13,Verified,Not Activated,,26-35,Savings Account,0,151.08,0,0.0,0,0,High
CUST00282,Northeast,Partner Network,2025-11-06,Verified,Activated,2025-11-08,18-25,Savings Account,10,2670.87,0,0.0,0,27,Low
CUST00283,West,Mobile App,2025-07-10,Verified,Not Activated,,36-45,Savings Account,0,193.46,0,0.0,0,4,Medium
CUST00284,Midwest,Website,2025-11-23,Verified,Activated,2025-11-24,36-45,Checking Account,5,1658.51,0,0.0,0,22,Low
CUST00285,Midwest,Branch Referral,2025-02-15,Verified,Not Activated,,18-25,Checking Account,1,9.08,0,0.0,0,2,High
CUST00286,Northeast,Partner Network,2025-07-05,Verified,Not Activated,,60+,Checking Account,1,139.21,0,0.0,0,7,High
CUST00287,Midwest,Mobile App,2025-12-09,Dropped,Activated,2025-12-19,36-45,Savings Account,7,4641.96,0,0.0,0,24,Medium
CUST00288,Northeast,Paid Media,2025-06-24,Dropped,Not Activated,,46-60,Checking Account,2,128.97,0,0.0,0,5,High
CUST00289,Northeast,Website,2025-02-06,Verified,Activated,2025-02-07,26-35,Savings Account,23,380.78,0,0.0,0,18,Medium
CUST00290,Midwest,Mobile App,2025-05-05,Dropped,Not Activated,,18-25,Checking Account,1,140.63,0,0.0,0,6,Medium
CUST00291,South,Website,2025-09-30,Verified,Activated,2025-10-01,18-25,Savings Account,22,298.12,0,0.0,0,12,Low
CUST00292,South,Website,2025-01-08,Verified,Activated,2025-01-15,36-45,Credit Card,0,4955.24,0,0.0,0,8,High
CUST00293,South,Website,2025-01-12,Verified,Not Activated,,18-25,Credit Card,0,198.26,0,0.0,0,3,High
CUST00294,Midwest,Website,2025-04-24,Verified,Activated,2025-05-03,26-35,Checking Account,24,4554.35,0,0.0,0,14,Medium
CUST00295,West,Branch Referral,2025-06-11,Verified,Not Activated,,46-60,Checking Account,3,124.59,0,0.0,1,1,High
CUST00296,Northeast,Paid Media,2025-07-13,Verified,Not Activated,,46-60,Checking Account,2,103.51,0,0.0,1,4,High
CUST00297,South,Website,2025-08-24,Verified,Not Activated,,36-45,Credit Card,2,246.98,0,0.0,0,5,High
CUST00298,Northeast,Website,2025-12-01,Dropped,Not Activated,,36-45,Credit Card,2,95.24,0,0.0,0,5,Medium
CUST00299,West,Website,2025-02-09,Verified,Activated,2025-02-16,18-25,Savings Account,21,3997.08,0,0.0,0,25,Low
CUST00300,West,Website,2025-02-26,Verified,Activated,2025-03-03,26-35,Credit Card,14,4988.48,0,0.0,0,18,Low
CUST00301,Midwest,Website,2025-11-12,Verified,Not Activated,,46-60,Savings Account,2,128.58,0,0.0,0,4,High
CUST00302,West,Paid Media,2025-11-21,Dropped,Not Activated,,36-45,Credit Card,0,190.49,0,0.0,0,7,Medium
CUST00303,Midwest,Paid Media,2025-06-12,Verified,Not Activated,,46-60,Savings Account,2,100.42,0,0.0,0,6,High
CUST00304,Midwest,Paid Media,2025-12-29,Verified,Not Activated,,46-60,Savings Account,1,21.7,1,3492.1,0,5,High
CUST00305,Midwest,Mobile App,2025-11-19,Verified,Not Activated,,36-45,Savings Account,3,35.8,0,0.0,0,0,Medium
CUST00306,Midwest,Branch Referral,2025-05-11,Verified,Activated,2025-05-18,36-45,Credit Card,10,1670.86,0,0.0,0,11,Low
CUST00307,West,Branch Referral,2025-09-23,Verified,Activated,2025-09-28,46-60,Checking Account,4,621.3,0,0.0,0,12,Low
CUST00308,Northeast,Paid Media,2025-06-22,Verified,Activated,2025-06-28,46-60,Savings Account,21,4097.58,0,0.0,1,8,High
CUST00309,Midwest,Mobile App,2025-04-12,Verified,Activated,2025-04-16,26-35,Credit Card,16,1656.51,0,0.0,0,12,Low
CUST00310,Northeast,Mobile App,2025-09-04,Verified,Activated,2025-09-13,46-60,Credit Card,7,1134.98,0,0.0,0,17,Low
CUST00311,South,Mobile App,2025-11-19,Dropped,Not Activated,,46-60,Savings Account,1,142.88,0,0.0,0,0,Medium
CUST00312,Midwest,Website,2025-09-27,Verified,Not Activated,,18-25,Savings Account,2,95.35,0,0.0,0,4,Low
CUST00313,South,Website,2025-10-15,Verified,Activated,2025-10-21,18-25,Savings Account,22,1295.91,0,0.0,0,27,Low
CUST00314,Midwest,Branch Referral,2025-01-30,Verified,Not Activated,,46-60,Checking Account,0,248.06,0,0.0,0,7,High
CUST00315,West,Partner Network,2025-10-31,Verified,Not Activated,,36-45,Checking Account,0,204.93,0,0.0,0,3,Medium
CUST00316,South,Partner Network,2025-07-25,Verified,Activated,2025-08-02,36-45,Credit Card,21,1349.59,0,0.0,0,29,Low
CUST00317,Northeast,Paid Media,2025-08-24,Verified,Activated,2025-08-27,18-25,Checking Account,25,1616.9,0,0.0,0,27,Low
CUST00318,South,Website,2025-10-04,Verified,Not Activated,,26-35,Savings Account,1,41.27,0,0.0,0,3,Medium
CUST00319,Northeast,Paid Media,2025-02-02,Verified,Activated,2025-02-09,26-35,Checking Account,28,4810.18,0,0.0,0,18,Low
CUST00320,South,Mobile App,2025-10-17,Verified,Not Activated,,60+,Credit Card,1,56.55,0,0.0,0,7,High
CUST00321,Midwest,Branch Referral,2025-07-12,Verified,Activated,2025-07-14,26-35,Savings Account,3,3300.14,0,0.0,0,20,Medium
CUST00322,Northeast,Mobile App,2025-01-06,Verified,Activated,2025-01-09,18-25,Savings Account,13,3184.97,0,0.0,0,22,Low
CUST00323,South,Mobile App,2025-11-03,Verified,Activated,2025-11-05,26-35,Checking Account,4,4220.63,0,0.0,0,23,Low
CUST00324,South,Website,2025-07-23,Dropped,Not Activated,,26-35,Savings Account,0,118.98,0,0.0,0,4,Medium
CUST00325,Midwest,Branch Referral,2025-06-21,Verified,Activated,2025-06-30,46-60,Savings Account,19,3297.88,0,0.0,0,27,Medium
CUST00326,South,Mobile App,2025-07-05,Verified,Activated,2025-07-14,26-35,Savings Account,11,3058.94,0,0.0,0,11,Medium
CUST00327,Northeast,Website,2025-06-09,Verified,Not Activated,,36-45,Savings Account,2,140.95,0,0.0,0,2,High
CUST00328,Northeast,Mobile App,2025-02-21,Verified,Activated,2025-02-25,60+,Savings Account,4,197.9,0,0.0,0,28,High
CUST00329,Midwest,Partner Network,2025-06-20,Verified,Not Activated,,60+,Savings Account,2,63.69,0,0.0,0,3,High
CUST00330,West,Branch Referral,2025-07-08,Verified,Activated,2025-07-13,26-35,Savings Account,4,4070.43,0,0.0,0,10,Medium
CUST00331,West,Paid Media,2025-05-17,Verified,Activated,2025-05-26,46-60,Checking Account,25,1993.23,0,0.0,0,16,Low
CUST00332,South,Website,2025-07-09,Verified,Not Activated,,46-60,Savings Account,0,140.01,0,0.0,0,1,Medium
CUST00333,South,Branch Referral,2025-02-04,Verified,Activated,2025-02-14,18-25,Checking Account,13,3280.6,0,0.0,0,15,Low
CUST00334,Northeast,Branch Referral,2025-12-05,Verified,Activated,2025-12-07,46-60,Savings Account,26,1547.11,0,0.0,0,27,High
CUST00335,Northeast,Branch Referral,2025-10-02,Verified,Activated,2025-10-10,60+,Credit Card,10,735.67,0,0.0,0,14,Low
CUST00336,Midwest,Mobile App,2025-05-03,Dropped,Not Activated,,18-25,Checking Account,0,130.47,0,0.0,0,5,Low
CUST00337,Northeast,Website,2025-03-15,Verified,Activated,2025-03-18,18-25,Checking Account,7,1923.18,0,0.0,0,10,High
CUST00338,West,Partner Network,2025-06-20,Verified,Activated,2025-06-23,18-25,Checking Account,0,566.64,0,0.0,0,10,High
CUST00339,Midwest,Paid Media,2025-03-07,Verified,Activated,2025-03-15,36-45,Savings Account,4,891.74,0,0.0,0,29,High
CUST00340,Northeast,Branch Referral,2025-03-04,Verified,Activated,2025-03-08,26-35,Checking Account,21,1186.32,0,0.0,0,17,Medium
CUST00341,West,Branch Referral,2025-11-26,Dropped,Not Activated,,36-45,Checking Account,0,160.09,0,0.0,0,2,Medium
CUST00342,West,Website,2025-08-28,Verified,Activated,2025-09-01,26-35,Credit Card,20,2454.74,0,0.0,0,28,Low
CUST00343,South,Partner Network,2025-05-03,Verified,Not Activated,,36-45,Checking Account,1,212.41,0,0.0,0,0,High
CUST00344,West,Paid Media,2025-05-25,Verified,Not Activated,,36-45,Savings Account,2,173.8,0,0.0,0,2,Medium
CUST00345,Midwest,Mobile App,2025-05-28,Verified,Activated,2025-06-04,26-35,Savings Account,1,2308.4,0,0.0,0,11,High
CUST00346,South,Partner Network,2025-02-08,Verified,Activated,2025-02-12,36-45,Checking Account,14,3847.58,0,0.0,0,10,Low
CUST00347,South,Branch Referral,2025-03-15,Verified,Activated,2025-03-19,46-60,Checking Account,13,1598.6,0,0.0,0,20,Medium
CUST00348,West,Website,2025-01-19,Verified,Activated,2025-01-27,46-60,Savings Account,10,1412.59,0,0.0,0,24,Low
CUST00349,West,Paid Media,2025-07-10,Dropped,Not Activated,,26-35,Credit Card,1,129.69,0,0.0,0,4,High
CUST00350,South,Website,2025-11-28,Verified,Activated,2025-11-29,36-45,Checking Account,25,3575.44,0,0.0,0,8,Low
CUST00351,Midwest,Website,2025-07-13,Verified,Activated,2025-07-14,18-25,Savings Account,12,1324.94,0,0.0,0,18,Low
CUST00352,Northeast,Partner Network,2025-06-23,Verified,Activated,2025-06-30,26-35,Savings Account,8,4314.03,0,0.0,0,8,Low
CUST00353,Midwest,Website,2025-04-01,Verified,Not Activated,,60+,Checking Account,1,197.26,0,0.0,0,2,High
CUST00354,West,Paid Media,2025-12-07,Verified,Not Activated,,36-45,Savings Account,2,201.71,0,0.0,0,1,High
CUST00355,Northeast,Paid Media,2025-01-26,Verified,Activated,2025-02-05,46-60,Checking Account,3,4434.59,0,0.0,0,23,High
CUST00356,Northeast,Branch Referral,2025-03-16,Verified,Activated,2025-03-22,46-60,Checking Account,13,1092.18,0,0.0,0,9,Low
CUST00357,South,Mobile App,2025-06-14,Dropped,Not Activated,,18-25,Checking Account,1,3.52,0,0.0,0,1,Medium
CUST00358,South,Mobile App,2025-07-26,Dropped,Not Activated,,26-35,Checking Account,3,183.08,0,0.0,0,4,Medium
CUST00359,West,Website,2025-03-04,Verified,Activated,2025-03-09,46-60,Checking Account,15,3618.23,0,0.0,0,14,Low
CUST00360,West,Website,2025-01-08,Verified,Not Activated,,26-35,Savings Account,2,7.62,0,0.0,0,0,Medium
CUST00361,West,Mobile App,2025-07-31,Verified,Activated,2025-08-10,36-45,Credit Card,14,3986.09,0,0.0,0,25,Low
CUST00362,West,Mobile App,2025-02-16,Verified,Activated,2025-02-25,26-35,Savings Account,17,136.01,0,0.0,0,23,Low
CUST00363,Northeast,Partner Network,2025-01-15,Verified,Activated,2025-01-24,60+,Savings Account,7,467.12,0,0.0,0,9,Medium
CUST00364,South,Website,2025-03-17,Verified,Not Activated,,26-35,Checking Account,1,87.57,1,527.13,0,1,High
CUST00365,South,Website,2025-05-06,Verified,Activated,2025-05-11,26-35,Credit Card,18,4680.31,0,0.0,0,24,Medium
CUST00366,South,Branch Referral,2025-05-25,Verified,Activated,2025-05-26,26-35,Savings Account,22,4216.28,0,0.0,0,22,Low
CUST00367,Midwest,Paid Media,2025-12-09,Verified,Activated,2025-12-15,18-25,Savings Account,24,724.39,0,0.0,0,9,High
CUST00368,West,Paid Media,2025-03-27,Dropped,Not Activated,,36-45,Credit Card,3,163.99,1,3134.44,0,0,High
CUST00369,Midwest,Paid Media,2025-07-08,Verified,Not Activated,,36-45,Savings Account,1,186.18,0,0.0,0,6,Medium
CUST00370,Midwest,Mobile App,2025-08-03,Verified,Activated,2025-08-06,36-45,Savings Account,5,3645.62,0,0.0,0,12,Low
CUST00371,Midwest,Mobile App,2025-01-10,Dropped,Not Activated,,46-60,Checking Account,2,180.04,0,0.0,0,1,High
CUST00372,South,Website,2025-04-07,Verified,Activated,2025-04-13,26-35,Checking Account,25,4010.24,0,0.0,1,25,Low
CUST00373,South,Partner Network,2025-10-10,Verified,Activated,2025-10-15,46-60,Checking Account,19,3738.2,0,0.0,0,9,High
CUST00374,Northeast,Mobile App,2025-12-15,Verified,Activated,2025-12-21,26-35,Checking Account,7,3001.82,0,0.0,0,13,Low
CUST00375,Northeast,Website,2025-02-22,Verified,Activated,2025-02-25,46-60,Credit Card,0,4160.81,0,0.0,0,20,Medium
CUST00376,Midwest,Paid Media,2025-06-16,Verified,Activated,2025-06-17,18-25,Credit Card,14,2818.13,1,2963.62,0,18,Medium
CUST00377,South,Website,2025-11-25,Verified,Not Activated,,36-45,Savings Account,2,105.23,0,0.0,0,1,Medium
CUST00378,Northeast,Mobile App,2025-12-20,Verified,Not Activated,,60+,Checking Account,3,161.97,0,0.0,0,2,High
CUST00379,Northeast,Paid Media,2025-05-15,Verified,Not Activated,,26-35,Credit Card,2,60.37,0,0.0,0,2,Medium
CUST00380,Midwest,Website,2025-10-11,Dropped,Not Activated,,46-60,Checking Account,0,89.4,0,0.0,0,2,High
CUST00381,Northeast,Website,2025-02-03,Verified,Activated,2025-02-11,26-35,Checking Account,23,1019.81,0,0.0,0,17,Low
CUST00382,West,Mobile App,2025-10-11,Verified,Activated,2025-10-17,26-35,Savings Account,18,1301.8,0,0.0,0,24,Medium
CUST00383,South,Branch Referral,2025-12-05,Verified,Activated,2025-12-14,36-45,Checking Account,20,1653.89,0,0.0,0,24,Low
CUST00384,South,Paid Media,2025-02-11,Verified,Activated,2025-02-12,26-35,Savings Account,12,2518.01,0,0.0,0,29,High
CUST00385,South,Mobile App,2025-03-17,Verified,Activated,2025-03-20,36-45,Savings Account,10,3755.91,0,0.0,0,13,Low
CUST00386,West,Mobile App,2025-05-15,Verified,Activated,2025-05-23,46-60,Savings Account,29,282.09,0,0.0,0,24,Low
CUST00387,Northeast,Website,2025-02-01,Verified,Activated,2025-02-10,26-35,Credit Card,25,469.12,0,0.0,0,18,Medium
CUST00388,South,Paid Media,2025-09-29,Verified,Not Activated,,46-60,Checking Account,3,58.86,0,0.0,0,0,Medium
CUST00389,West,Website,2025-03-15,Verified,Activated,2025-03-19,26-35,Savings Account,27,4934.29,0,0.0,0,24,Medium
CUST00390,Northeast,Mobile App,2025-04-28,Verified,Activated,2025-05-06,46-60,Credit Card,14,1683.33,0,0.0,0,18,Low
CUST00391,South,Mobile App,2025-07-20,Dropped,Not Activated,,36-45,Credit Card,2,212.37,0,0.0,0,4,Medium
CUST00392,Midwest,Website,2025-05-14,Verified,Activated,2025-05-17,36-45,Savings Account,1,961.66,0,0.0,0,23,Low
CUST00393,Northeast,Mobile App,2025-01-06,Verified,Activated,2025-01-11,46-60,Credit Card,25,4237.63,0,0.0,0,18,Low
